fecha_hora,pm25,pm10,no,no2,nox,ozono,co
2023-01-01 00:00:00,25.666666666666668,45.0,17.434466666666665,12.337433333333331,29.771866666666664,4.8133333333333335,1.36576
2023-01-01 01:00:00,38.0,42.5,12.777533333333333,10.417833333333334,23.19536666666667,4.450666666666667,1.01248
2023-01-01 02:00:00,60.5,66.5,11.176633333333331,12.562633333333332,23.7393,2.684,1.00782
2023-01-01 03:00:00,49.58485,56.5,22.201766666666668,14.478733333333333,36.68053333333334,2.8463333333333334,1.5
2023-01-01 04:00:00,42.4333,32.0,18.4432,13.045866666666669,31.4891,2.4280000000000004,1.02017
2023-01-01 05:00:00,36.937875,40.66666666666666,33.731966666666665,12.523466666666666,46.2554,2.264333333333333,1.13842
2023-01-01 06:00:00,27.741475,39.0,37.12263333333333,11.803366666666667,48.92603333333333,1.598,1.63812
2023-01-01 07:00:00,30.23515,41.0,35.94943333333333,11.3411,47.290533333333336,1.7066666666666668,1.73698
2023-01-01 08:00:00,34.16176,46.5,33.66656666666667,13.2981,46.96463333333333,5.514,1.6565
2023-01-01 09:00:00,37.96942,47.0,16.551,12.765566666666668,29.31656666666667,18.14,1.05317
2023-01-01 10:00:00,34.93572,42.75,11.4548,8.850333333333333,20.30513333333333,34.663333333333334,0.834767
2023-01-01 11:00:00,28.31255,33.666666666666664,6.8619,5.55495,12.317333333333332,39.16666666666666,0.3923
2023-01-01 12:00:00,18.98632,27.25,3.335366666666667,4.1605,7.495833333333334,38.61666666666667,0.401567
2023-01-01 13:00:00,20.82844,31.75,2.54365,5.4784,8.0221,36.89,0.507767
2023-01-01 14:00:00,16.18384,30.75,8.4208,13.55305,21.97385,31.92,0.95395
2023-01-01 15:00:00,21.02544,22.75,5.69705,10.2061,15.90315,31.906666666666663,0.828217
2023-01-01 16:00:00,14.140021999999998,22.666666666666668,10.39015,11.75115,22.1413,25.33666666666667,0.669083
2023-01-01 17:00:00,24.843556,35.333333333333336,8.69105,17.600450000000002,26.2915,22.596666666666664,0.9198
2023-01-01 18:00:00,23.47652,29.666666666666668,7.8643,16.832349999999998,24.69665,17.45,0.873433
2023-01-01 19:00:00,21.882125,28.33333333333333,14.0851,19.7513,33.8364,7.85,1.35178
2023-01-01 20:00:00,20.81058,30.0,20.202566666666662,17.8599,38.062466666666666,6.460000000000001,1.60927
2023-01-01 21:00:00,21.80116,34.0,23.18263333333333,16.313466666666667,39.49606666666667,4.288,1.54107
2023-01-01 22:00:00,22.20772,26.0,27.71733333333333,14.292700000000002,42.01,4.617,1.51692
2023-01-01 23:00:00,17.93118,27.5,27.758433333333333,13.322366666666667,41.08083333333334,5.739999999999999,1.3482
2023-01-02 00:00:00,18.45699,27.5,30.768833333333333,11.664733333333333,42.43356666666667,7.686333333333334,1.4028
2023-01-02 01:00:00,18.20336,25.33333333333333,30.458366666666667,10.593733333333333,41.05213333333334,5.566666666666666,1.33098
2023-01-02 02:00:00,15.71552,24.0,22.3034,9.5235,31.826866666666664,5.004666666666666,0.88065
2023-01-02 03:00:00,13.28044,26.666666666666668,21.82886666666667,9.961533333333334,31.790433333333336,2.7315,0.769567
2023-01-02 04:00:00,16.842859999999998,27.0,33.71136666666667,10.560733333333332,44.27203333333333,2.3346666666666667,0.964433
2023-01-02 05:00:00,17.293770000000002,27.0,44.17826666666667,10.8484,55.02663333333333,1.0517666666666667,1.07037
2023-01-02 06:00:00,18.50758,30.75,37.6886,12.944366666666667,50.63296666666667,0.7868333333333334,0.978617
2023-01-02 07:00:00,15.289438,33.5,48.51763333333334,15.6597,64.17733333333332,0.7618,1.14955
2023-01-02 08:00:00,22.2023,31.666666666666668,45.51826666666667,16.902833333333334,62.42106666666667,3.439666666666666,1.53588
2023-01-02 09:00:00,19.71088,31.5,28.79296666666667,17.329633333333334,46.12266666666667,13.786666666666669,0.934217
2023-01-02 10:00:00,15.69048,26.33333333333333,18.865266666666667,15.2087,34.073933333333336,24.19,0.691233
2023-01-02 11:00:00,13.5814,28.5,17.738666666666667,16.131,33.86963333333333,32.056666666666665,0.973117
2023-01-02 12:00:00,13.99364,30.75,11.660766666666667,14.533166666666666,26.193933333333334,39.67666666666667,0.992442
2023-01-02 13:00:00,11.752552,28.75,8.2867,15.511366666666667,23.798033333333333,43.30666666666667,0.758894
2023-01-02 14:00:00,11.513948,31.0,11.96925,18.4267,30.39595,42.49,0.878509
2023-01-02 15:00:00,11.028542,20.5,6.81265,14.59795,21.4106,35.58,0.705783
2023-01-02 16:00:00,13.080279999999998,37.5,17.3402,20.4503,37.79055,27.55666666666666,0.715917
2023-01-02 17:00:00,15.040539999999998,25.666666666666668,19.946066666666667,24.3953,44.341366666666666,18.426666666666662,1.7191
2023-01-02 18:00:00,13.511792,24.33333333333333,13.1611,29.6164,42.7775,12.693333333333332,1.1138
2023-01-02 19:00:00,14.57538,27.33333333333333,25.72595,29.3587,58.69135,8.66,0.90825
2023-01-02 20:00:00,18.485660000000003,28.0,26.93453333333333,32.2766,56.86943333333334,6.886666666666667,1.39203
2023-01-02 21:00:00,17.212200000000003,34.5,35.6137,27.0208,62.199333333333335,4.51,2.21005
2023-01-02 22:00:00,16.04694,25.5,27.6078,23.262833333333333,50.870666666666665,3.3686666666666665,0.835933
2023-01-02 23:00:00,17.6108,27.0,44.9626,22.780766666666665,67.74336666666666,1.8343333333333331,1.67002
2023-01-03 00:00:00,16.77482,28.0,44.3167,21.12953333333333,65.44623333333334,1.8413333333333333,1.78735
2023-01-03 01:00:00,16.863319999999998,34.0,42.190133333333335,17.606933333333334,59.797066666666666,2.1573333333333333,1.4537
2023-01-03 02:00:00,15.93796,27.75,25.4314,15.955800000000002,41.3872,1.3606666666666667,0.874033
2023-01-03 03:00:00,13.151144,26.33333333333333,22.58703333333333,13.909833333333331,36.4969,1.9389,0.7404
2023-01-03 04:00:00,13.74012,19.75,21.596866666666667,12.983,34.5799,2.2235,0.551667
2023-01-03 05:00:00,11.896914,18.0,30.6809,13.470833333333331,44.15173333333333,1.48395,0.668917
2023-01-03 06:00:00,12.057188,25.0,36.72563333333333,15.4313,52.156933333333335,1.01735,0.833717
2023-01-03 07:00:00,14.744846,23.5,55.14363333333333,19.228266666666663,74.37176666666666,2.4725,1.67278
2023-01-03 08:00:00,15.54382,29.5,52.882000000000005,20.723466666666667,73.6055,3.2586666666666666,1.66943
2023-01-03 09:00:00,14.650152,22.666666666666668,48.06585,22.690600000000003,70.75645,4.984,1.46373
2023-01-03 10:00:00,16.52532,29.0,42.48905,22.17585,64.66489999999999,11.56,0.91385
2023-01-03 11:00:00,13.80435,23.5,29.1532,19.10435,48.2575,16.5,1.09152
2023-01-03 12:00:00,16.06306,28.0,25.2079,21.6844,46.89235,22.71,1.02935
2023-01-03 13:00:00,14.56304,24.25,11.778733333333332,30.055433333333337,41.83416666666667,30.235,0.992067
2023-01-03 14:00:00,19.95625,22.0,12.191033333333335,28.955566666666662,41.14663333333333,33.76,1.43198
2023-01-03 15:00:00,14.20584,28.5,16.573933333333333,24.6921,51.874300000000005,29.92,1.95043
2023-01-03 16:00:00,19.235480000000003,31.33333333333333,32.15756666666667,36.22055,69.42006666666667,19.513333333333332,2.76297
2023-01-03 17:00:00,13.2274,23.25,28.97576666666667,24.8988,53.87453333333334,8.628,1.92742
2023-01-03 18:00:00,14.028394,26.666666666666668,51.08656666666667,32.305233333333334,83.3917,5.435666666666667,2.28653
2023-01-03 19:00:00,21.29672,31.33333333333333,61.67456666666666,28.025766666666662,107.45525,2.799666666666667,3.30643
2023-01-03 20:00:00,21.65422,38.5,61.13275,26.398866666666667,92.60125,2.322,2.69453
2023-01-03 21:00:00,23.76572,32.5,100.455,26.61775,135.589,1.7093333333333334,3.26083
2023-01-03 22:00:00,17.17214,28.5,74.4012,28.83833333333333,121.67815,1.0446666666666666,3.19048
2023-01-03 23:00:00,17.622584,25.0,47.07793333333333,26.8802,73.95819999999999,0.9153333333333332,2.41587
2023-01-04 00:00:00,17.385028,26.75,40.6723,23.04743333333333,63.719766666666665,1.6740000000000002,1.81615
2023-01-04 01:00:00,11.82403,25.5,49.63603333333333,23.027266666666662,72.6633,1.3513333333333335,1.80952
2023-01-04 02:00:00,14.770779999999998,22.33333333333333,40.6709,21.262466666666665,61.933400000000006,2.8639999999999994,1.25623
2023-01-04 03:00:00,11.71031,21.666666666666668,47.10825,22.2967,68.30285,1.6674666666666669,1.12715
2023-01-04 04:00:00,13.49464,25.5,43.6309,19.124666666666663,70.84956666666666,2.9741,1.18022
2023-01-04 05:00:00,14.218696,23.0,49.0641,17.469333333333335,66.53343333333333,2.7919,0.862167
2023-01-04 06:00:00,15.560579999999998,30.0,66.96263333333333,18.4549,85.4174,1.2744333333333333,1.31835
2023-01-04 07:00:00,19.46576,33.333333333333336,88.0569,19.01663333333333,117.88813333333331,1.6396666666666668,2.36243
2023-01-04 08:00:00,19.6349,45.0,79.89299999999999,20.1183,100.0114,2.256,1.6753
2023-01-04 09:00:00,21.6941,33.0,38.241733333333336,19.5372,57.7789,9.825,0.947867
2023-01-04 10:00:00,21.87396,40.66666666666666,21.916666666666668,18.25613333333333,40.1728,19.25333333333333,0.8249
2023-01-04 11:00:00,19.89476,27.33333333333333,17.065033333333332,18.616266666666665,35.681266666666666,28.95,0.896875
2023-01-04 12:00:00,13.899516,28.75,18.22103333333333,25.048266666666667,43.26930000000001,37.85666666666666,1.35425
2023-01-04 13:00:00,14.348225,32.666666666666664,8.701833333333333,18.289466666666662,26.991266666666665,44.18666666666667,0.884733
2023-01-04 14:00:00,15.276525,29.5,9.323366666666669,20.2236,29.546966666666663,46.23,0.652217
2023-01-04 15:00:00,16.649160000000002,23.5,11.656066666666668,20.916866666666667,32.57293333333333,47.31,0.688533
2023-01-04 16:00:00,16.963502,25.75,18.77116666666667,22.884266666666665,41.65546666666666,23.675,0.871
2023-01-04 17:00:00,12.956568,27.0,36.7606,29.590833333333336,66.35143333333333,16.115,1.88168
2023-01-04 18:00:00,15.8829,35.333333333333336,48.61933333333334,33.77643333333333,82.39569999999999,14.22,2.80418
2023-01-04 19:00:00,11.05317,31.75,35.232925,26.2634,61.496375,9.073333333333332,2.08917
2023-01-04 20:00:00,14.13332,26.75,29.3197,22.926275,52.24595,7.601333333333333,1.62488
2023-01-04 21:00:00,14.80584,28.666666666666668,21.882525,19.925675,41.8082,9.606666666666667,1.04552
2023-01-04 22:00:00,13.07626,29.0,32.645425,19.3231,51.968675000000005,8.77,2.57028
2023-01-04 23:00:00,16.4262,23.33333333333333,22.72795,17.401400000000002,40.129325,4.8185,1.51398
2023-01-05 00:00:00,13.10222,24.5,18.097675,15.573675,33.671350000000004,3.738,1.16085
2023-01-05 01:00:00,12.131425,19.5,13.95865,15.780225000000002,29.7389,4.094666666666666,0.867033
2023-01-05 02:00:00,11.984125,20.33333333333333,13.143875,13.106725,26.250625,4.981333333333333,0.77305
2023-01-05 03:00:00,12.081625,16.666666666666668,11.44455,12.81755,24.262075000000003,4.770333333333333,0.483967
2023-01-05 04:00:00,13.6326,22.0,13.57155,11.839725,25.411275,4.5135000000000005,0.4775
