fecha_hora,pm25,pm10,no,no2,nox,ozono,co
2019-01-01 00:00:00,50.0,33.5,14.2098,17.589,52.6598,,0.990522
2019-01-01 01:00:00,62.0,38.5,19.93505,14.3391,42.5329,11.0115,1.04771
2019-01-01 02:00:00,74.0,56.0,26.94225,14.3424,48.80029999999999,9.64854,1.34444
2019-01-01 03:00:00,56.0,58.0,36.96655,13.7238,43.3553,8.81182,1.60468
2019-01-01 04:00:00,34.31155,50.333333333333336,39.65095,12.856,58.0052,8.57498,1.62071
2019-01-01 05:00:00,36.03215,48.0,38.4718,17.0014,55.47325,10.4433,1.50153
2019-01-01 06:00:00,32.00645,38.333333333333336,31.88715,15.6613,47.5484,8.91396,1.36332
2019-01-01 07:00:00,30.47805,41.333333333333336,30.90405,15.1119,46.0159,9.72933,1.32955
2019-01-01 08:00:00,30.4589,45.66666666666666,20.701253333333334,14.047233333333333,34.75163333333333,16.141915,1.22312
2019-01-01 09:00:00,37.208466666666666,57.5,17.778525000000002,15.4779,28.846633333333333,22.5545,0.974319
2019-01-01 10:00:00,28.975466666666662,58.66666666666666,7.7036,13.036333333333332,16.727566666666664,30.10835,0.72075
2019-01-01 11:00:00,23.696233333333332,38.66666666666666,5.313881666666667,11.38455,11.94165,37.6622,0.637037
2019-01-01 12:00:00,14.473133333333331,20.33333333333333,2.924163333333333,7.216025,7.764019999999999,30.0518,0.572853
2019-01-01 13:00:00,9.937066666666666,24.33333333333333,0.534445,3.0475,3.58639,27.2381,0.452527
2019-01-01 14:00:00,5.712446666666668,18.33333333333333,0.742561,3.95842,4.70015,26.8562,0.332201
2019-01-01 15:00:00,15.087433333333331,18.0,0.950556,3.953135,4.51613,25.7279,0.3570975
2019-01-01 16:00:00,8.281126666666667,27.0,0.641667,3.838545,4.291785,26.1642,0.381994
2019-01-01 17:00:00,7.799146666666666,22.5,0.7182335,4.20278,5.690155,26.0279,0.391864
2019-01-01 18:00:00,8.94006,17.333333333333332,5.13341675,9.6737,10.1459,24.5982,0.54722
2019-01-01 19:00:00,13.2093,19.0,9.5486,12.90905,17.8127,22.5907,1.07373
2019-01-01 20:00:00,14.335633333333334,28.33333333333333,7.10465,16.53245,23.6371,21.3748,0.692792
2019-01-01 21:00:00,18.942,30.666666666666668,6.142275,11.4429,13.3191,16.7242,0.883276
2019-01-01 22:00:00,22.91185,37.0,5.1799,11.88455,14.6667,15.5024,1.07376
2019-01-01 23:00:00,18.0156,31.0,17.4413,16.9428,34.384,11.4211,1.15741
2019-01-02 00:00:00,13.180066666666669,25.0,14.5752,15.2459,29.8211,7.97817,0.9529
2019-01-02 01:00:00,15.405966666666666,21.0,8.9307,12.6365,21.5671,5.5591,0.733564
2019-01-02 02:00:00,13.7169,18.33333333333333,3.3236,8.9525,16.6577,7.48063,0.668547
2019-01-02 03:00:00,14.0,17.0,3.5926,8.1557,11.7483,7.9901,0.613017
2019-01-02 04:00:00,15.5,14.0,1.8923,9.6292,12.8362,6.35148,0.576268
2019-01-02 05:00:00,14.446366666666668,18.666666666666668,4.74755,10.51305,17.1678,6.65605,0.587108
2019-01-02 06:00:00,17.453500000000002,29.33333333333333,18.8629,11.24965,30.11255,5.19846,0.91546
2019-01-02 07:00:00,20.769433333333332,33.666666666666664,14.174505,10.100363333333334,45.510893333333335,3.36197,1.43688
2019-01-02 08:00:00,20.6121,45.0,9.48611,15.07462,19.3703,5.89913,1.64947
2019-01-02 09:00:00,22.2216,52.66666666666666,16.264499999999998,17.160466666666668,35.524249999999995,9.68266,1.31624
2019-01-02 10:00:00,21.861100000000004,48.66666666666666,22.45269,19.10079,41.552533333333336,21.8562,1.13261
2019-01-02 11:00:00,15.166166666666667,42.333333333333336,14.60435,18.018276666666665,27.862566666666662,32.6302,0.915676
2019-01-02 12:00:00,9.781666666666666,33.666666666666664,3.4401926666666665,12.954426666666668,16.39406333333333,34.4109,0.702542
2019-01-02 13:00:00,9.4167,26.666666666666668,1.97855,9.944216666666668,11.327386666666667,34.9041,0.583186
2019-01-02 14:00:00,7.406566666666666,20.666666666666668,2.6893,8.877463333333333,10.762923333333331,35.8068,0.57083
2019-01-02 15:00:00,7.0858,24.666666666666668,1.9568333333333328,8.291,10.247183333333332,33.4305,0.451101
2019-01-02 16:00:00,5.991600000000001,20.666666666666668,1.5042296666666666,7.575963333333333,9.079206666666666,31.6805,0.47194
2019-01-02 17:00:00,7.55754,27.0,1.9167406666666664,9.171666666666669,11.087263333333334,29.5599,0.537286
2019-01-02 18:00:00,9.870356666666666,24.0,3.5418,12.7821,16.323900000000002,24.8736,0.611672
2019-01-02 19:00:00,10.499953333333332,21.33333333333333,7.83155,19.85945,27.691000000000003,20.1133,0.970197
2019-01-02 20:00:00,14.986996666666668,29.0,8.125499999999999,23.67935,31.8048,15.0402,0.715489
2019-01-02 21:00:00,18.2028,36.333333333333336,3.0363,19.2645,21.30353333333333,11.929,0.848694
2019-01-02 22:00:00,16.759633333333333,44.66666666666666,7.2646,18.5829,25.84745,12.3729,1.31445
2019-01-02 23:00:00,18.579066666666662,37.333333333333336,15.7119,21.50395,37.21585,8.46834,1.43622
2019-01-03 00:00:00,14.771966666666666,30.0,10.65855,19.357,26.5121,4.36981,1.00074
2019-01-03 01:00:00,18.49833333333333,27.0,5.9497,21.70755,27.65725,7.70456,0.893454
2019-01-03 02:00:00,18.8996,22.666666666666668,11.4178,19.7543,31.1721,12.7021,0.882218
2019-01-03 03:00:00,19.7002,23.33333333333333,11.4086,17.54155,28.95015,11.5206,0.861919
2019-01-03 04:00:00,22.302566666666667,21.33333333333333,13.93235,15.84275,29.7751,11.9128,0.815537
2019-01-03 05:00:00,20.900466666666667,23.0,13.30485,14.77375,28.07855,11.9683,0.821037
2019-01-03 06:00:00,25.149,40.333333333333336,26.1956,14.91675,41.11235,11.1017,1.10503
2019-01-03 07:00:00,26.9476,38.66666666666666,43.89806333333334,12.780466666666667,56.68035,6.28393,1.55561
2019-01-03 08:00:00,32.3955,52.0,62.084,20.01375,79.91546666666666,5.16922,1.85009
2019-01-03 09:00:00,25.99163333333333,59.0,54.88570000000001,21.885366666666663,76.7882,10.1254,1.52782
2019-01-03 10:00:00,23.369766666666667,66.66666666666667,28.56212333333333,26.806166666666662,55.36593333333334,19.9388,1.47907
2019-01-03 11:00:00,13.342966666666667,42.0,13.79907,21.877666666666663,35.67747666666667,28.117,1.25141
2019-01-03 12:00:00,8.877133333333333,37.0,7.726203333333333,13.91975,21.64336,23.52055,0.67539
2019-01-03 13:00:00,5.538233333333333,28.666666666666668,4.814086666666666,8.919443333333334,13.734766666666664,21.56645,0.545778
2019-01-03 14:00:00,5.11956,23.0,2.5429906666666664,6.696203333333333,9.239133333333331,22.73445,0.427334
2019-01-03 15:00:00,6.783826666666666,18.666666666666668,1.7891296666666667,6.45555,8.245236666666667,23.1801,0.463037
2019-01-03 16:00:00,9.721133333333333,25.0,1.5949599999999995,6.597983333333333,8.194483333333332,22.63355,0.534714
2019-01-03 17:00:00,8.19951,21.666666666666668,1.1624055,9.107366666666666,12.57114,22.23645,0.744524
2019-01-03 18:00:00,10.697266666666666,14.666666666666666,7.0984,14.22235,21.32075,21.53995,0.839097
2019-01-03 19:00:00,12.168893333333337,18.0,7.29245,16.6523,23.94475,14.81495,1.24429
2019-01-03 20:00:00,19.4787,26.666666666666668,25.8241,24.8615,50.68555,9.85775,1.30386
2019-01-03 21:00:00,29.6778,36.66666666666666,30.636752,22.447566666666663,53.084300000000006,5.6365,1.54809
2019-01-03 22:00:00,19.951833333333333,33.0,36.62647666666666,22.914266666666663,59.53816666666668,6.73299,1.76988
2019-01-03 23:00:00,22.017266666666668,36.66666666666666,52.187,22.0517,56.980466666666665,4.88026,1.66259
2019-01-04 00:00:00,17.101200000000002,32.0,30.537550000000003,20.69865,51.23625,5.367665000000001,1.51315
2019-01-04 01:00:00,15.1619,34.0,19.899050000000003,16.9968,37.98115,7.611615,1.18087
2019-01-04 02:00:00,15.007366666666668,29.33333333333333,26.5993,16.9391,43.5383,9.424635,1.11103
2019-01-04 03:00:00,14.4833,23.666666666666668,16.403,19.02575,35.42875,11.423205,1.03303
2019-01-04 04:00:00,21.389866666666663,27.666666666666668,14.4899,17.8853,32.3752,10.469615,0.912678
2019-01-04 05:00:00,23.3911,24.666666666666668,17.6602,17.87865,35.53875,9.68047,0.797229
2019-01-04 06:00:00,25.2114,36.66666666666666,22.1851,17.746650000000002,39.93175,6.12266,0.965532
2019-01-04 07:00:00,35.6134,61.66666666666666,67.2562,15.176133333333333,44.920765,3.259455,1.85468
2019-01-04 08:00:00,36.0077,80.0,20.9775,12.9536,33.9233,7.511505,2.67008
2019-01-04 09:00:00,32.53285,79.0,11.76,18.7361,30.4931,16.2999,2.36375
2019-01-04 10:00:00,28.40235,72.5,48.7523,24.005,59.8433,36.14245,1.46955
2019-01-04 11:00:00,18.91333333333333,47.0,16.75965,20.34356333333333,31.687773333333336,36.53,1.14546
2019-01-04 12:00:00,16.123233333333335,36.333333333333336,6.9033,21.18545,24.95165,39.1167,0.811397
2019-01-04 13:00:00,9.376166666666668,33.666666666666664,3.18605,12.9398,16.12585,36.29815,0.550002
2019-01-04 14:00:00,6.88343,18.0,2.5749,6.37397,8.10153,28.2692,0.56273
2019-01-04 15:00:00,6.739133333333332,25.5,1.67793,8.14449,13.348643333333332,24.904400000000003,0.545749
2019-01-04 16:00:00,6.975946666666666,21.5,3.52441,8.09866,11.622513333333332,22.3504,0.527363
2019-01-04 17:00:00,9.306283333333331,24.666666666666668,3.4447233333333336,9.51069,12.95606,22.74525,0.519855
2019-01-04 18:00:00,14.231366666666666,34.0,1.619311,11.981866666666669,13.602333333333334,19.90215,0.579604
2019-01-04 19:00:00,24.335966666666668,24.33333333333333,1.3938,17.4387,18.8325,16.5514,0.678687
2019-01-04 20:00:00,18.23973,41.0,1.3369,16.955350000000003,21.847,14.65185,0.814834
2019-01-04 21:00:00,21.378466666666668,40.66666666666666,3.5141,18.65785,22.17195,18.2832,1.05458
2019-01-04 22:00:00,22.50746666666667,37.0,10.1459,20.20115,30.347050000000003,17.9967,1.33231
2019-01-04 23:00:00,19.411933333333334,35.0,14.10305,17.25705,31.35845,13.12629,1.55376
2019-01-05 00:00:00,20.418466666666667,40.0,12.29735,16.1509,28.4482,11.47078,1.21809
